team,season,name,gameId,playerTeam,opposingTeam,home_or_away,gameDate,position,situation,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
S.J,2010,S.J,2010020554,S.J,CHI,AWAY,20101230,Team Level,all,0.5972,0.44,0.4167,3600.0,22.116,3.288,1.644,4.574,0.776,11.866,7.851,3.272,3.385,3.368,25.0,5.0,14.0,44.0,5.0,3.0,0.0,5.0,0.0,3.0,14.0,20.0,25.0,5.0,10.0,31.0,23.0,5.0,7.0,22.0,4.0,4.0,0.425,0.5,2.363,1.0,1.0,3.0,45.814,30.0,31.588,4.0,0.397,0.384,0.384,3.302,3.387,3.376,29.883,2.218,2.243,6.496,0.925,18.379,11.739,2.155,2.154,2.091,29.0,13.0,14.0,56.0,3.0,1.0,1.0,12.0,2.0,14.0,10.0,26.0,39.0,5.0,10.0,25.0,42.0,10.0,8.0,34.0,7.0,1.0,1.057,0.828,0.333,1.0,1.0,1.0,53.372,42.0,40.312,6.0,0.505,0.333,0.333,2.391,2.311,2.291
S.J,2010,S.J,2010020554,S.J,CHI,AWAY,20101230,Team Level,5on5,0.5175,0.3729,0.3864,2447.0,12.381,1.022,0.865,2.787,0.41,6.689,5.227,1.013,1.119,1.109,13.0,4.0,5.0,22.0,2.0,2.0,0.0,1.0,0.0,2.0,10.0,11.0,15.0,5.0,10.0,16.0,22.0,2.0,4.0,13.0,3.0,1.0,0.354,0.387,0.281,1.0,1.0,0.0,23.814,17.0,18.588,4.0,0.182,0.271,0.271,0.933,1.018,1.017,19.332,0.953,1.193,4.445,0.595,11.502,8.31,0.95,0.89,0.887,22.0,5.0,10.0,37.0,1.0,0.0,0.0,7.0,2.0,10.0,7.0,21.0,26.0,4.0,8.0,16.0,41.0,7.0,5.0,24.0,3.0,0.0,0.593,0.36,0.0,0.0,1.0,0.0,34.372,27.0,25.312,4.0,0.239,0.0,0.0,1.192,1.113,1.109
S.J,2010,S.J,2010020554,S.J,CHI,AWAY,20101230,Team Level,4on5,0.0,0.0,0.0,496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.01,1.069,0.858,1.815,0.287,5.919,3.051,1.009,1.069,1.009,6.0,7.0,4.0,17.0,2.0,1.0,1.0,4.0,0.0,3.0,3.0,4.0,11.0,0.0,0.0,4.0,0.0,0.0,0.0,9.0,3.0,1.0,0.439,0.298,0.333,1.0,0.0,1.0,17.0,13.0,13.0,0.0,0.215,0.333,0.333,0.952,0.952,0.935
S.J,2010,S.J,2010020554,S.J,CHI,AWAY,20101230,Team Level,5on4,1.0,1.0,1.0,503.0,8.098,0.901,0.732,1.73,0.331,4.859,2.447,0.894,0.901,0.894,10.0,1.0,6.0,17.0,1.0,1.0,0.0,4.0,0.0,1.0,4.0,9.0,10.0,0.0,0.0,7.0,0.0,0.0,2.0,9.0,1.0,1.0,0.071,0.113,0.717,0.0,0.0,1.0,17.0,11.0,11.0,0.0,0.192,0.113,0.113,0.981,0.981,0.971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
S.J,2010,S.J,2010020571,S.J,L.A,AWAY,20110101,Team Level,other,0.822,0.8333,0.8333,177.0,3.333,0.374,0.364,0.562,0.153,2.661,0.888,0.373,0.374,0.373,2.0,3.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,5.0,0.0,0.0,4.0,1.0,0.0,1.0,4.0,0.0,1.0,0.063,0.0,0.311,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.119,0.0,0.0,0.492,0.492,0.491,0.77,0.081,0.073,0.123,0.033,0.436,0.255,0.081,0.081,0.081,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.081,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.019,0.0,0.0,0.1,0.1,0.1
S.J,2010,S.J,2010020571,S.J,L.A,AWAY,20110101,Team Level,all,0.5196,0.4362,0.4177,3600.0,23.254,2.079,1.6,4.793,0.82,13.258,10.449,2.053,2.19,2.161,19.0,14.0,8.0,41.0,1.0,2.0,0.0,6.0,0.0,8.0,16.0,18.0,32.0,3.0,6.0,30.0,31.0,4.0,11.0,25.0,5.0,3.0,0.746,0.499,0.835,1.0,0.0,0.0,43.05,33.0,34.632,9.0,0.373,0.326,0.326,2.126,2.226,2.219,31.811,1.922,2.229,7.327,1.039,20.049,13.433,1.901,1.844,1.824,29.0,17.0,7.0,53.0,0.0,3.0,0.0,12.0,1.0,13.0,17.0,29.0,46.0,2.0,4.0,24.0,40.0,5.0,16.0,39.0,6.0,1.0,1.09,0.617,0.215,0.0,0.0,0.0,51.17,46.0,44.444,6.0,0.477,0.222,0.222,2.178,2.089,2.07
S.J,2010,S.J,2010020571,S.J,L.A,AWAY,20110101,Team Level,5on5,0.539,0.4583,0.4262,3057.0,18.336,1.562,1.192,4.11,0.617,10.191,8.328,1.536,1.673,1.645,16.0,10.0,7.0,33.0,1.0,2.0,0.0,4.0,0.0,6.0,13.0,15.0,25.0,3.0,6.0,22.0,28.0,4.0,8.0,20.0,4.0,2.0,0.674,0.363,0.525,1.0,0.0,0.0,35.05,26.0,27.632,7.0,0.243,0.326,0.326,1.479,1.578,1.573,24.38,1.336,1.629,5.736,0.782,14.98,10.538,1.322,1.257,1.245,22.0,13.0,4.0,39.0,0.0,2.0,0.0,10.0,0.0,12.0,11.0,22.0,35.0,1.0,2.0,17.0,38.0,5.0,13.0,30.0,4.0,1.0,0.683,0.438,0.215,0.0,0.0,0.0,37.17,35.0,33.444,6.0,0.332,0.154,0.154,1.514,1.425,1.413
S.J,2010,S.J,2010020571,S.J,L.A,AWAY,20110101,Team Level,4on5,0.2215,0.1875,0.1667,360.0,1.585,0.144,0.045,0.121,0.051,0.407,1.233,0.144,0.144,0.144,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,4.0,2.0,0.0,2.0,1.0,1.0,0.0,0.008,0.135,0.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,0.011,0.0,0.0,0.155,0.155,0.155,6.661,0.506,0.527,1.467,0.225,4.634,2.641,0.498,0.506,0.498,6.0,4.0,3.0,13.0,0.0,1.0,0.0,2.0,0.0,1.0,6.0,6.0,10.0,0.0,0.0,5.0,1.0,0.0,3.0,9.0,1.0,0.0,0.407,0.099,0.0,0.0,0.0,0.0,13.0,10.0,10.0,0.0,0.126,0.068,0.068,0.564,0.564,0.557
S.J,2010,S.J,2010020571,S.J,L.A,AWAY,20110101,Team Level,5on4,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S.J,2010,S.J,2010020585,S.J,VAN,HOME,20110103,Team Level,other,0.6371,0.5556,0.8,138.0,2.812,0.158,0.226,0.557,0.091,2.183,0.786,0.158,0.158,0.158,2.0,2.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.158,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,0.0,0.057,0.0,0.0,0.216,0.216,0.216,0.692,0.09,0.043,0.103,0.022,0.578,0.164,0.09,0.09,0.09,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.015,0.0,0.0,0.105,0.105,0.105
S.J,2010,S.J,2010020585,S.J,VAN,HOME,20110103,Team Level,all,0.4883,0.4737,0.4771,3600.0,37.601,4.07,2.764,8.438,1.221,21.157,14.351,3.837,3.914,3.684,35.0,17.0,11.0,63.0,3.0,6.0,2.0,8.0,0.0,13.0,22.0,32.0,49.0,5.0,16.0,29.0,20.0,7.0,15.0,40.0,5.0,7.0,1.243,0.72,2.107,1.0,0.0,2.0,60.469,52.0,49.957,8.0,0.615,1.8,1.8,2.885,2.747,2.696,40.271,4.265,2.964,10.559,1.535,21.784,15.893,4.164,4.514,4.406,47.0,10.0,13.0,70.0,4.0,5.0,2.0,11.0,3.0,19.0,15.0,43.0,53.0,4.0,14.0,28.0,25.0,6.0,9.0,44.0,8.0,5.0,1.141,1.079,2.045,0.0,0.0,4.0,73.474,57.0,59.873,1.0,0.668,1.318,1.318,3.615,3.812,3.761
S.J,2010,S.J,2010020585,S.J,VAN,HOME,20110103,Team Level,5on5,0.4164,0.4423,0.4419,2999.0,27.748,2.537,1.845,6.311,0.862,15.228,11.216,2.474,2.381,2.321,27.0,11.0,8.0,46.0,2.0,3.0,1.0,5.0,0.0,11.0,17.0,25.0,36.0,5.0,16.0,24.0,19.0,5.0,14.0,31.0,3.0,4.0,0.864,0.429,1.244,1.0,0.0,1.0,43.469,38.0,35.957,8.0,0.377,0.937,0.937,1.977,1.839,1.822,33.865,3.555,2.302,9.047,1.298,17.712,14.086,3.458,3.804,3.7,40.0,8.0,10.0,58.0,3.0,4.0,2.0,10.0,3.0,15.0,13.0,37.0,45.0,4.0,14.0,22.0,24.0,5.0,6.0,37.0,7.0,4.0,1.036,0.989,1.53,0.0,0.0,3.0,61.474,48.0,50.873,1.0,0.482,1.296,1.296,2.741,2.938,2.898
S.J,2010,S.J,2010020585,S.J,VAN,HOME,20110103,Team Level,4on5,0.0,0.1111,0.0,283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.714,0.62,0.619,1.409,0.216,3.493,1.643,0.616,0.62,0.616,7.0,1.0,0.0,8.0,1.0,1.0,0.0,1.0,0.0,3.0,2.0,6.0,7.0,0.0,0.0,3.0,1.0,0.0,3.0,7.0,0.0,1.0,0.105,0.0,0.515,0.0,0.0,1.0,8.0,8.0,8.0,0.0,0.171,0.022,0.022,0.769,0.769,0.759
S.J,2010,S.J,2010020585,S.J,VAN,HOME,20110103,Team Level,5on4,1.0,1.0,1.0,180.0,7.04,1.374,0.693,1.569,0.268,3.746,2.35,1.205,1.374,1.205,6.0,4.0,1.0,11.0,1.0,3.0,1.0,2.0,0.0,1.0,3.0,5.0,9.0,0.0,0.0,2.0,0.0,1.0,0.0,5.0,2.0,3.0,0.221,0.291,0.862,0.0,0.0,1.0,11.0,10.0,10.0,0.0,0.181,0.862,0.862,0.692,0.692,0.658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S.J,2010,S.J,2010020604,S.J,BUF,HOME,20110106,Team Level,other,0.2968,0.5,0.5,189.0,1.467,0.103,0.093,0.349,0.044,0.689,0.722,0.103,0.103,0.103,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,4.0,3.0,0.0,1.0,2.0,0.0,0.0,0.103,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.02,0.0,0.0,0.123,0.123,0.123,1.569,0.244,0.116,0.26,0.04,0.663,0.677,0.244,0.244,0.244,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.076,0.168,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.029,0.0,0.0,0.272,0.272,0.272
S.J,2010,S.J,2010020604,S.J,BUF,HOME,20110106,Team Level,all,0.5564,0.6792,0.6133,3600.0,32.127,2.623,2.248,7.563,1.112,18.942,13.512,2.546,2.439,2.366,36.0,10.0,26.0,72.0,0.0,2.0,0.0,8.0,0.0,20.0,16.0,36.0,46.0,5.0,13.0,34.0,29.0,9.0,14.0,35.0,10.0,1.0,1.119,1.263,0.241,0.0,0.0,0.0,64.263,46.0,42.098,4.0,0.485,0.402,0.402,2.706,2.523,2.463,21.854,2.091,1.37,5.336,0.645,11.207,8.351,2.066,2.227,2.199,22.0,7.0,5.0,34.0,3.0,1.0,1.0,4.0,2.0,4.0,15.0,19.0,26.0,6.0,15.0,22.0,14.0,8.0,10.0,25.0,2.0,2.0,0.787,0.303,1.0,1.0,0.0,2.0,38.343,29.0,31.877,4.0,0.308,0.273,0.273,2.125,2.258,2.241
S.J,2010,S.J,2010020604,S.J,BUF,HOME,20110106,Team Level,5on5,0.6246,0.6941,0.614,2779.0,24.451,1.812,1.542,5.983,0.858,14.247,10.559,1.762,1.628,1.582,25.0,10.0,24.0,59.0,0.0,2.0,0.0,4.0,0.0,16.0,13.0,25.0,35.0,3.0,9.0,22.0,26.0,9.0,11.0,28.0,6.0,1.0,0.783,0.787,0.241,0.0,0.0,0.0,51.263,35.0,31.098,4.0,0.318,0.402,0.402,1.728,1.545,1.517,16.562,1.089,0.951,4.332,0.513,8.454,6.659,1.064,1.225,1.197,15.0,7.0,4.0,26.0,2.0,1.0,1.0,2.0,1.0,3.0,13.0,13.0,20.0,5.0,13.0,15.0,13.0,5.0,7.0,20.0,1.0,1.0,0.68,0.135,0.273,1.0,0.0,1.0,30.343,22.0,24.877,3.0,0.193,0.273,0.273,1.009,1.142,1.125
S.J,2010,S.J,2010020604,S.J,BUF,HOME,20110106,Team Level,4on5,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.723,0.758,0.302,0.743,0.092,2.089,1.015,0.758,0.758,0.758,5.0,0.0,1.0,6.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,4.0,4.0,0.0,0.0,2.0,0.0,0.0,1.0,4.0,0.0,1.0,0.032,0.0,0.727,0.0,0.0,1.0,6.0,5.0,5.0,1.0,0.086,0.0,0.0,0.844,0.844,0.844
S.J,2010,S.J,2010020604,S.J,BUF,HOME,20110106,Team Level,5on4,1.0,1.0,1.0,428.0,6.209,0.708,0.614,1.231,0.211,4.005,2.231,0.681,0.708,0.681,9.0,0.0,2.0,11.0,0.0,0.0,0.0,4.0,0.0,2.0,3.0,9.0,9.0,1.0,2.0,5.0,0.0,0.0,2.0,5.0,4.0,0.0,0.232,0.476,0.0,0.0,0.0,0.0,11.0,9.0,9.0,0.0,0.146,0.0,0.0,0.854,0.854,0.823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S.J,2010,S.J,2010020620,S.J,NSH,HOME,20110108,Team Level,other,1.0,1.0,1.0,96.0,1.459,0.128,0.167,0.147,0.033,1.248,0.276,0.124,0.128,0.124,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.128,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.042,0.0,0.0,0.171,0.171,0.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S.J,2010,S.J,2010020620,S.J,NSH,HOME,20110108,Team Level,all,0.665,0.648,0.6413,3600.0,43.326,2.944,2.945,10.366,1.451,24.186,17.108,2.861,2.804,2.725,43.0,16.0,22.0,81.0,1.0,3.0,0.0,12.0,1.0,22.0,20.0,42.0,58.0,0.0,0.0,33.0,13.0,9.0,20.0,50.0,7.0,2.0,1.494,0.89,0.56,1.0,0.0,0.0,77.03,59.0,56.023,8.0,0.626,0.447,0.447,3.124,2.975,2.946,22.219,1.483,1.358,5.715,0.931,13.26,10.253,1.461,1.588,1.565,26.0,7.0,11.0,44.0,2.0,2.0,2.0,10.0,2.0,6.0,11.0,24.0,31.0,2.0,4.0,26.0,26.0,13.0,14.0,28.0,4.0,1.0,0.71,0.497,0.276,0.0,2.0,0.0,46.757,33.0,35.125,8.0,0.275,0.279,0.279,1.479,1.577,1.562
S.J,2010,S.J,2010020620,S.J,NSH,HOME,20110108,Team Level,5on5,0.6153,0.614,0.6118,3264.0,37.925,2.372,2.397,9.484,1.31,20.851,15.586,2.294,2.232,2.158,39.0,13.0,18.0,70.0,1.0,3.0,0.0,11.0,1.0,17.0,19.0,38.0,51.0,0.0,0.0,29.0,13.0,9.0,18.0,45.0,6.0,1.0,1.283,0.746,0.343,1.0,0.0,0.0,66.03,52.0,49.023,8.0,0.49,0.447,0.447,2.415,2.266,2.244,22.219,1.483,1.358,5.715,0.931,13.26,10.253,1.461,1.588,1.565,26.0,7.0,11.0,44.0,2.0,2.0,2.0,10.0,2.0,6.0,11.0,24.0,31.0,2.0,4.0,24.0,26.0,12.0,13.0,28.0,4.0,1.0,0.71,0.497,0.276,0.0,2.0,0.0,46.757,33.0,35.125,7.0,0.275,0.279,0.279,1.479,1.577,1.562
S.J,2010,S.J,2010020620,S.J,NSH,HOME,20110108,Team Level,4on5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S.J,2010,S.J,2010020620,S.J,NSH,HOME,20110108,Team Level,5on4,1.0,1.0,1.0,240.0,3.942,0.444,0.381,0.735,0.107,2.086,1.246,0.443,0.444,0.443,4.0,1.0,3.0,8.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,4.0,5.0,0.0,0.0,4.0,0.0,0.0,2.0,3.0,1.0,1.0,0.083,0.144,0.217,0.0,0.0,0.0,8.0,5.0,5.0,0.0,0.094,0.0,0.0,0.538,0.538,0.537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
S.J,2010,S.J,2010020627,S.J,ANA,AWAY,20110109,Team Level,other,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S.J,2010,S.J,2010020627,S.J,ANA,AWAY,20110109,Team Level,all,0.6006,0.5606,0.53,3600.0,37.866,2.968,2.774,8.881,1.237,22.775,14.365,2.699,3.073,2.793,37.0,16.0,21.0,74.0,0.0,5.0,0.0,10.0,0.0,26.0,12.0,37.0,53.0,2.0,4.0,27.0,15.0,5.0,10.0,42.0,8.0,3.0,1.017,1.06,0.891,0.0,0.0,0.0,74.659,53.0,53.288,3.0,0.584,1.23,1.23,2.322,2.39,2.308,32.742,1.974,2.343,6.879,1.006,20.904,13.895,1.938,1.933,1.897,28.0,19.0,11.0,58.0,1.0,0.0,0.0,5.0,2.0,20.0,19.0,27.0,46.0,3.0,6.0,32.0,28.0,3.0,7.0,40.0,7.0,0.0,1.196,0.778,0.0,1.0,0.0,0.0,57.46,47.0,46.78,5.0,0.491,0.0,0.0,2.465,2.413,2.368
S.J,2010,S.J,2010020627,S.J,ANA,AWAY,20110109,Team Level,5on5,0.6866,0.5577,0.525,2966.0,30.601,2.872,2.01,7.287,1.001,16.978,11.852,2.605,2.977,2.698,31.0,11.0,16.0,58.0,0.0,5.0,0.0,9.0,0.0,18.0,10.0,31.0,42.0,2.0,4.0,22.0,15.0,4.0,9.0,31.0,8.0,3.0,0.921,1.06,0.891,0.0,0.0,0.0,58.659,42.0,42.288,3.0,0.413,1.23,1.23,2.055,2.123,2.044,26.327,1.311,1.806,5.806,0.821,16.581,11.675,1.301,1.271,1.261,21.0,17.0,8.0,46.0,1.0,0.0,0.0,4.0,1.0,13.0,19.0,20.0,37.0,3.0,6.0,24.0,25.0,2.0,5.0,36.0,2.0,0.0,1.045,0.266,0.0,1.0,0.0,0.0,45.46,38.0,37.78,4.0,0.363,0.0,0.0,1.675,1.623,1.61
S.J,2010,S.J,2010020627,S.J,ANA,AWAY,20110109,Team Level,4on5,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.415,0.663,0.537,1.073,0.185,4.324,2.219,0.636,0.663,0.636,7.0,2.0,3.0,12.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,7.0,9.0,0.0,0.0,3.0,1.0,0.0,1.0,4.0,5.0,0.0,0.151,0.512,0.0,0.0,0.0,0.0,12.0,9.0,9.0,0.0,0.128,0.0,0.0,0.79,0.79,0.759
